refArea,EndDate,Currency,Item Code,StartDate,Value,Observation URI,references,Month,publisher,Year,Item,dataset
http://dbpedia.org/resource/Lebanon,12/31/2001,Lebanese Pound,LCU,12/1/2001,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2001,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2002,Lebanese Pound,LCU,12/1/2002,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2002,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2003,Lebanese Pound,LCU,12/1/2003,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2003,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2004,Lebanese Pound,LCU,12/1/2004,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2004,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2005,Lebanese Pound,LCU,12/1/2005,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2005,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2006,Lebanese Pound,LCU,12/1/2006,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2006,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2007,Lebanese Pound,LCU,12/1/2007,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2007,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2008,Lebanese Pound,LCU,12/1/2008,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2008,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2009,Lebanese Pound,LCU,12/1/2009,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2009,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2010,Lebanese Pound,LCU,12/1/2010,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2010,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2011,Lebanese Pound,LCU,12/1/2011,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2011,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2012,Lebanese Pound,LCU,12/1/2012,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2012,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2013,Lebanese Pound,LCU,12/1/2013,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2013,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2014,Lebanese Pound,LCU,12/1/2014,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2014,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2015,Lebanese Pound,LCU,12/1/2015,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2015,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2016,Lebanese Pound,LCU,12/1/2016,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2016,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2017,Lebanese Pound,LCU,12/1/2017,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2017,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2018,Lebanese Pound,LCU,12/1/2018,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2018,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2019,Lebanese Pound,LCU,12/1/2019,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2019,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2020,Lebanese Pound,LCU,12/1/2020,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2020,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2021,Lebanese Pound,LCU,12/1/2021,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2021,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,12/31/2022,Lebanese Pound,LCU,12/1/2022,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-December-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,2022,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1970,Lebanese Pound,LCU,2/1/1970,3.29E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1970,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1970,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1971,Lebanese Pound,LCU,2/1/1971,3.25E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1971,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1971,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1972,Lebanese Pound,LCU,2/1/1972,3.14E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1972,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1972,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1973,Lebanese Pound,LCU,2/1/1973,2.88E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1973,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1973,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1974,Lebanese Pound,LCU,2/1/1974,2.41E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1974,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1974,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1975,Lebanese Pound,LCU,2/1/1975,2.34E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1975,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1975,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1976,Lebanese Pound,LCU,2/1/1976,2.44E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1976,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1976,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1977,Lebanese Pound,LCU,2/1/1977,3.05E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1977,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1977,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1978,Lebanese Pound,LCU,2/1/1978,2.97E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1978,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1978,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1979,Lebanese Pound,LCU,2/1/1979,3.16E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1979,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1979,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1980,Lebanese Pound,LCU,2/1/1980,3.30E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1980,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1980,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1981,Lebanese Pound,LCU,2/1/1981,3.93E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1981,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1981,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1982,Lebanese Pound,LCU,2/1/1982,4.86E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1982,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1982,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1983,Lebanese Pound,LCU,2/1/1983,4.00E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1983,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1983,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1984,Lebanese Pound,LCU,2/1/1984,6.06E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1984,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1984,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1985,Lebanese Pound,LCU,2/1/1985,1.42E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1985,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1985,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1986,Lebanese Pound,LCU,2/1/1986,2.18E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1986,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1986,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1987,Lebanese Pound,LCU,2/1/1987,1.00E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1987,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1987,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1988,Lebanese Pound,LCU,2/1/1988,3.81E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1988,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1988,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1989,Lebanese Pound,LCU,2/1/1989,5.12E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1989,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1989,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1990,Lebanese Pound,LCU,2/1/1990,5.52E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1990,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1990,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1991,Lebanese Pound,LCU,2/1/1991,1.08E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1991,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1991,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1992,Lebanese Pound,LCU,2/1/1992,9.29E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1992,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1992,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1993,Lebanese Pound,LCU,2/1/1993,1.78E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1993,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1993,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1994,Lebanese Pound,LCU,2/1/1994,1.70E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1994,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1994,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1995,Lebanese Pound,LCU,2/1/1995,1.64E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1995,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1995,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/1996,Lebanese Pound,LCU,2/1/1996,1.59E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1996,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1996,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1997,Lebanese Pound,LCU,2/1/1997,1.55E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1997,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1997,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1998,Lebanese Pound,LCU,2/1/1998,1.52E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1998,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1998,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/1999,Lebanese Pound,LCU,2/1/1999,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-1999,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,1999,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/2000,Lebanese Pound,LCU,2/1/2000,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2000,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2001,Lebanese Pound,LCU,2/1/2001,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2001,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2002,Lebanese Pound,LCU,2/1/2002,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2002,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2003,Lebanese Pound,LCU,2/1/2003,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2003,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/2004,Lebanese Pound,LCU,2/1/2004,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2004,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2005,Lebanese Pound,LCU,2/1/2005,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2005,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2006,Lebanese Pound,LCU,2/1/2006,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2006,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2007,Lebanese Pound,LCU,2/1/2007,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2007,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/2008,Lebanese Pound,LCU,2/1/2008,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2008,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2009,Lebanese Pound,LCU,2/1/2009,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2009,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2010,Lebanese Pound,LCU,2/1/2010,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2010,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2011,Lebanese Pound,LCU,2/1/2011,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2011,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/2012,Lebanese Pound,LCU,2/1/2012,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2012,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2013,Lebanese Pound,LCU,2/1/2013,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2013,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
